id,name,artist,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,cluster_label
0BXgpAh7laQHVZdw9HPhLv,Je Tu Rab Noon Manona,Nusrat Fateh Ali Khan,['sufi'],0.512,0.73,8,-7.634,0,0.0494,0.763,0.183,0.814,0.586,116.045,819116,4,0,Energetic Happy
0Bl6rcToeurOfjXqEVvzmO,Phiroon Dhoondta Maikadah Tauba Tauba,Nusrat Fateh Ali Khan,['qawwali'],0.463,0.595,5,-5.952,1,0.0547,0.718,0.00163,0.556,0.441,143.379,1623153,4,3,Acoustic Chill
0BtztMzDoyk0rCDrgJbFA9,A Lwan Kon Yat,Tharr Gyi,['pop'],0.56,0.772,0,-4.703,1,0.0336,0.14,0.0,0.109,0.417,159.951,248893,4,2,Instrumental Calm
0BvsW7mrngjAiaNuO8apld,Saath Chhutega Kaise Mera Aap Ka,Chandan Dass,['ghazal'],0.537,0.662,3,-7.145,0,0.0403,0.862,0.0186,0.0989,0.952,143.229,279560,3,0,Energetic Happy
0ByqM6Uo4hzh1RZzHMM70v,Rich & Sad,Post Malone,[],0.591,0.573,2,-5.016,1,0.0889,0.192,0.0,0.0968,0.257,152.08,206453,4,2,Instrumental Calm
0C7cgZrA0bmN02i4ND1tpY,Sing Your Little Heart Out - Take the Bench Demo from Pier 21,Sloan,['pop'],0.336,0.745,4,-8.926,1,0.039,0.0118,0.0,0.344,0.641,127.368,158440,4,0,Energetic Happy
0CGCF8s0pC7gTvImjDVTRe,Chhup Chhup Ke Piyo,Ghulam Ali,['sufi'],0.599,0.649,1,-10.744,1,0.0348,0.448,1.76e-05,0.195,0.702,99.967,323560,4,2,Instrumental Calm
0CJlSNiW1wXHqqV2YRMAzk,Pind Diyan Galiyan,Gurdas Maan,['sufi'],0.644,0.808,9,-6.175,1,0.104,0.233,0.0,0.105,0.778,82.025,388173,4,2,Instrumental Calm
0CSmFSb1TzdHE7LQItPOO8,"Om Karpur Gauram Karunavtaram,Sansar Saaram",Anuradha Paudwal,['ghazal'],0.451,0.198,4,-8.188,1,0.0423,0.993,0.00152,0.13,0.642,127.158,361500,1,1,Dance Party
0CVfovmUv7BnemOyTtOcbL,Sanam Re,Mithoon,['bollywood'],0.581,0.71,7,-4.961,0,0.0374,0.395,0.0,0.137,0.755,111.969,308714,4,2,Instrumental Calm
0CWPN0NkQtzHHrfMRtTRG3,Akhiyan Taras Gaiyan Dhola,Rahat Fateh Ali Khan,['qawwali'],0.374,0.723,9,-7.024,1,0.0807,0.221,0.0,0.307,0.908,81.915,597252,4,0,Energetic Happy
0Cdb4HLLS1NghGKSeUrPR5,Jhoole Jhoole Lal - Junglist Version,Nusrat Fateh Ali Khan,['sufi'],0.683,0.596,10,-15.108,0,0.193,0.00247,0.193,0.338,0.574,165.922,374507,4,2,Instrumental Calm
0CfmNX2TXk7yoJqHJiixnp,She Bad,Cardi B,[],0.791,0.504,10,-7.864,1,0.266,0.0183,0.0,0.0963,0.355,159.949,230953,4,2,Instrumental Calm
0CiL8vBIQMI1dJFLVmyweG,"Varugiraai (From ""Ah…Aah"")",Hariharan,['ghazal'],0.729,0.745,6,-4.342,0,0.157,0.264,4.62e-05,0.104,0.516,98.959,401497,4,2,Instrumental Calm
0CkK5vOde00thp7EQ1qpCv,Tum Nahin Gham Nahin Sharab Nahin (Live),Jagjit Singh,['sufi'],0.278,0.597,7,-11.013,0,0.0385,0.655,0.0211,0.704,0.473,137.413,357080,4,0,Energetic Happy
0CknBnRWBncLa0D5T9EP3g,Sindh Muhnji Aman,Abida Parveen,['sufi'],0.449,0.86,4,-10.135,1,0.205,0.789,0.697,0.575,0.887,141.968,391326,3,4,Rap / Spoken
0CuXna1jGiOfCBIUZGu1eB,Party In The U.S.A.,Miley Cyrus,[],0.476,0.662,10,-6.777,0,0.0817,0.00136,0.000124,0.0993,0.41,191.986,203760,4,2,Instrumental Calm
0Cv3rRH7c7f8vRi5qKdaoa,Mere Dil Ki Duniya Mein,Rahat Fateh Ali Khan,['qawwali'],0.717,0.738,0,-7.627,1,0.0343,0.543,3.81e-05,0.124,0.83,142.552,418992,3,2,Instrumental Calm
0CxkyNBiLoSPJNZqFV57Ao,Zakhmi hai dil mera,Shahid Ali Khan,['qawwali'],0.486,0.681,8,-6.607,1,0.0594,0.631,0.0,0.231,0.775,111.614,507011,4,0,Energetic Happy
0D52MBAPvt5SVZTEjIe2av,Tum,Sajjad Ali,['sufi'],0.717,0.637,9,-9.429,1,0.0383,0.215,8.65e-06,0.0845,0.662,114.964,279606,4,2,Instrumental Calm
0DEfmxdC6WrccArsdPOgKY,Man Kunto Maula,Nusrat Fateh Ali Khan,['sufi'],0.45,0.559,0,-13.629,1,0.0583,0.303,0.000624,0.353,0.371,145.994,916285,4,0,Energetic Happy
0DJ4yuKe1JQZSIZ6sGrLWZ,"Kammukonna Chikatlona (From ""Arundhati"")",Kailash Kher,['sufi'],0.39,0.536,7,-8.046,0,0.183,0.399,7.3e-06,0.0892,0.122,116.099,466754,4,0,Energetic Happy
0DJwYDhbfSS5qxCfOHlip2,"Man Majhe Mandir Ho (From ""Sai Aaradhana"")",Anuradha Paudwal,['bollywood'],0.588,0.709,5,-7.085,1,0.0392,0.818,1.5e-05,0.114,0.627,92.16,325867,4,2,Instrumental Calm
0DO2DHTDMI0pb57fwytTDC,Maa Tu Bataa,Tony Kakkar,['bollywood'],0.513,0.193,0,-10.558,1,0.0284,0.84,2.49e-05,0.116,0.39,80.027,288375,4,1,Dance Party
0DTl3DxkcuqWTpkzXiIxGa,Palat Meri Jaan,Asha Bhosle,['bollywood'],0.452,0.742,6,-4.686,1,0.131,0.862,6.95e-06,0.299,0.877,153.314,284773,4,0,Energetic Happy
0DYkV2X5XRyAAdfeuTmGKV,Aashiqui Mein Teri - Akbar Sami Remix,Himesh Reshammiya,['bollywood'],0.802,0.961,11,-8.751,1,0.0724,0.103,0.000508,0.0777,0.807,119.947,256000,4,2,Instrumental Calm
0DbGG3nbq1R3TNLkKTx6aZ,Snowflake,Sia,[],0.586,0.359,3,-8.553,1,0.0298,0.438,0.0,0.0988,0.186,134.351,242867,4,1,Dance Party
0DbWPzSAhg5AZaSrQnRy9I,Straight and Narrow,Sam Barber,['pop'],0.427,0.278,10,-8.83,1,0.0331,0.47,2.22e-05,0.135,0.374,85.633,199875,3,1,Dance Party
0Dbux1RRISbp3ahA1qVOZu,Mera Sohna Sajan Ghar Aaya,Abida Parveen,['ghazal'],0.606,0.698,1,-6.751,1,0.13,0.157,4.08e-06,0.151,0.878,96.359,672340,4,2,Instrumental Calm
0DeSFMA5N1AFvg1jKIb6VO,Aao Na Pyar Karain,Nazia Hassan,['bollywood'],0.8,0.463,8,-10.281,1,0.104,0.988,0.895,0.085,0.965,124.008,274160,4,4,Rap / Spoken
0DjvvzlcuN5ogLhtXhXqdm,Chukwu Emerigo,Ayaka Ozubulu,['pop'],0.681,0.8,9,-3.144,1,0.094,0.35,1.43e-05,0.308,0.908,110.295,757735,3,2,Instrumental Calm
0DyMwKducPCjrSmTyiivbM,Ishq Hum Tumhen Kya Batayen,Naseebo Lal,['ghazal'],0.621,0.602,11,-9.027,1,0.031,0.694,0.000146,0.633,0.721,146.971,436470,3,0,Energetic Happy
0E5HYrLvGk7Shb5tVEgLRX,Tumhen Dillagi Bhool Jaani Padegi,Nusrat Fateh Ali Khan,['qawwali'],0.566,0.644,4,-8.661,0,0.127,0.356,0.0,0.257,0.808,78.988,977676,4,3,Acoustic Chill
0E86gfjHxXxUSvuS3TAQnE,Kanday Utay,Rahat Fateh Ali Khan,['bollywood'],0.648,0.516,7,-13.035,1,0.0936,0.0198,0.0,0.169,0.51,78.042,339627,4,2,Instrumental Calm
0ECTbiUOdyf9wQ9BLWlwUz,"Solaikuyil (From ""Ananda Poonkaatrae"")",Hariharan,['ghazal'],0.658,0.617,2,-9.874,1,0.043,0.401,0.0,0.428,0.866,145.922,316387,3,2,Instrumental Calm
0EDi7VqEyrWn8pIGD3LKFF,Card,Miss Pooja,['pop'],0.853,0.888,2,-5.502,1,0.1,0.00458,5.03e-06,0.149,0.95,135.921,328258,4,2,Instrumental Calm
0EEOKJojYK8dRiLHYivxlP,Jawani Which,Gurdas Maan,['sufi'],0.673,0.808,4,-7.473,0,0.0419,0.77,0.00411,0.814,0.963,104.513,276987,4,0,Energetic Happy
0EWohGXgMxAP16UBriTFvF,Jai Govinda Gopala Manmohan Shyam Kanhaiya,Anup Jalota,['ghazal'],0.509,0.738,7,-9.215,0,0.043,0.618,1.06e-05,0.251,0.879,151.183,311892,4,0,Energetic Happy
0EbWhshcHu8Y0NkdgABv3d,Let's Get Back To Bed - Boy!,Sarah Connor,['pop'],0.75,0.683,9,-3.259,0,0.0549,0.0955,0.0,0.0511,0.767,90.022,238133,4,2,Instrumental Calm
0EhYxPJWSCj2cnAYQLUxC8,Sanu Ek Pal Chain Na,Rahat Fateh Ali Khan,['qawwali'],0.474,0.78,5,-6.121,1,0.0424,0.076,8.11e-05,0.359,0.752,135.771,505452,4,0,Energetic Happy
0EkvGMK74pY36h7vL4MEPY,Saqia Aur Pila,Aziz Mian,"['ghazal', 'sufi', 'qawwali']",0.563,0.887,6,-6.734,1,0.495,0.206,0.0,0.146,0.891,130.941,1833104,4,3,Acoustic Chill
0ElH2JzhNXomu9cjY3uK7E,"Chahrti Nadiyan (From ""Dillagi"")",Mehdi Hassan,['ghazal'],0.534,0.624,1,-8.7,1,0.0601,0.542,0.000144,0.496,0.742,97.968,220640,4,0,Energetic Happy
0EsXnddqM3WgSO8gEYKsL1,Na Bolo Na Kichhu Bolo Na - Male Vocals,Kumar Sanu,['bollywood'],0.606,0.472,10,-13.79,1,0.039,0.211,6.81e-06,0.334,0.627,140.568,364987,3,2,Instrumental Calm
0EwglCuNxi3Z7t0gJ2YXpr,Maikada Bhi Apna Hai,Nusrat Fateh Ali Khan,['qawwali'],0.466,0.818,5,-6.849,1,0.0458,0.108,1.03e-05,0.402,0.783,121.806,561133,4,0,Energetic Happy
0Ez18vMiXHlDks9ZseQZfJ,This Summer,Maroon 5,[],0.522,0.76,4,-5.241,0,0.0695,0.000349,0.0,0.313,0.159,98.887,225160,4,2,Instrumental Calm
0F7rQc9d2Lxu6BEvg7O3EH,Agar Talaash Karoon,Talat Aziz,['bollywood'],0.729,0.55,11,-11.227,1,0.0502,0.528,0.296,0.14,0.38,114.996,354783,4,1,Dance Party
0FGuT5MbQySBATl0eNweBU,Farsooda Jahan,Nusrat Fateh Ali Khan,['qawwali'],0.405,0.843,3,-2.962,0,0.0742,0.797,0.00041,0.109,0.698,144.298,895980,4,0,Energetic Happy
0FJ1ws6g6OuCQ10fG6n1ux,"Har Kisiko Nahin Milta Yahan Pyar - From ""Janbaaz""",Manhar,['bollywood'],0.486,0.72,8,-10.375,0,0.082,0.0154,0.233,0.22,0.694,104.885,296693,4,0,Energetic Happy
0FLra6kZXSDKiySYF9fsqA,Allah Jalle Shaan,Rahat Fateh Ali Khan,['qawwali'],0.504,0.859,3,-8.344,0,0.057,0.0656,0.0368,0.499,0.905,112.689,874850,4,0,Energetic Happy
0FXHCnq1zPjOxXO3C10efY,Chand Hanse Duniya,Noor Jehan,['ghazal'],0.297,0.341,5,-8.515,1,0.0307,0.899,5.32e-05,0.354,0.45,159.44,208533,3,1,Dance Party
0FhBANnxcQBgD3tQ75WFAn,Fitness,Lizzo,[],0.879,0.732,11,-5.016,0,0.061,0.027,0.0,0.0656,0.355,120.052,156284,4,2,Instrumental Calm
0FiXUlsN7Z6dYfKbFvj1vR,Baba Tum Kab Aaoge,Manoj Mishra,['sufi'],0.669,0.834,1,-7.063,1,0.0503,0.682,0.0,0.134,0.876,134.003,308348,4,2,Instrumental Calm
0FlE8awgEeaXsL07E7zN2s,Main Jeevan Tenoon Wekh Wekh Ke,Badar Ali Khan,['qawwali'],0.484,0.526,1,-16.565,1,0.116,0.453,0.00541,0.0626,0.805,121.517,930360,4,3,Acoustic Chill
0FlnsBDwPglenLJoQjPd4K,IDGAF - Hazers Remix,Dua Lipa,[],0.814,0.705,7,-4.734,1,0.0904,0.0958,0.000133,0.0687,0.6,110.004,240617,4,2,Instrumental Calm
0FomDJEJ8NUEMYOfZeYjkH,Why (Remix) [feat. Leon Bridges] - Remix,Shawn Mendes,[],0.62,0.448,0,-7.641,0,0.0459,0.473,0.0,0.0917,0.306,126.94,234333,4,1,Dance Party
0FzOl07CA3ChB6YcbCIgRy,Meri Maut Pe,Roop Kumar Rathod,['sufi'],0.696,0.624,6,-5.072,1,0.043,0.752,7.79e-05,0.0911,0.67,118.057,304009,1,2,Instrumental Calm
0G8qSAMOcvBIhDSOuycGWU,"O Sheronwali (From ""Suhaag"")",Mohammed Rafi,['bollywood'],0.446,0.612,8,-8.985,1,0.0861,0.573,0.0,0.24,0.889,121.572,372640,4,0,Energetic Happy
0GClW3t01F6itGc0ltfwHg,Tell Me You Love Me - Live Acoustic,Demi Lovato,[],0.518,0.327,6,-8.357,1,0.0487,0.901,0.0,0.194,0.682,80.953,157053,4,1,Dance Party
0GRDB1z4YZkgunWu6wx43u,Tuu kanssain tanssimaan,Kari Hirvonen,['pop'],0.608,0.898,9,-3.357,0,0.0924,0.448,0.0,0.148,0.909,163.955,180899,4,2,Instrumental Calm
0GVBPuCT3pBrXCdY3Uiy5B,BIBA,Marshmello,[],0.66,0.962,0,0.366,0,0.0528,0.0656,0.0,0.27,0.492,127.885,175721,4,2,Instrumental Calm
0GfS3y8Jd7SHWd9R51s7Fo,Dancing With A Stranger (With Normani) - Cheat Codes Remix,Sam Smith,[],0.746,0.557,1,-6.722,1,0.0542,0.103,0.0036,0.138,0.324,111.961,159404,4,2,Instrumental Calm
0GfejWoZiAj9HsxrakXODh,Aaja Tenon Akhiyaan Udik Diyan,Nusrat Fateh Ali Khan,['qawwali'],0.787,0.858,1,-4.528,1,0.0461,0.495,0.00194,0.301,0.701,104.944,729213,4,2,Instrumental Calm
0GganJtwE2h1bjorklLTFl,Hey Natrajan Antaryami,Anup Jalota,['bollywood'],0.7,0.471,6,-11.467,0,0.0459,0.276,0.0,0.0591,0.934,79.968,297241,4,2,Instrumental Calm
0GhcWfloOa9yCYaQcVbHPL,Bekhudi,Pankaj Udhas,['ghazal'],0.434,0.341,6,-11.36,0,0.0358,0.923,0.000485,0.102,0.345,80.486,405120,4,1,Dance Party
0GsiMJQ59xq8zOhi1KeY7O,Haq Ali Ali Maula,Nusrat Fateh Ali Khan,['qawwali'],0.445,0.621,3,-5.603,0,0.31,0.786,0.00217,0.14,0.798,79.841,1723467,4,3,Acoustic Chill
0H4PTVPxjECFxFNCXp8UIK,Rangrez,Rahat Fateh Ali Khan,['sufi'],0.464,0.723,0,-4.73,1,0.0361,0.313,0.0,0.307,0.486,154.044,537325,3,0,Energetic Happy
0HBqkN0CYyJZbVbDE0VjZs,Gend Samajh Ke Uchhalo Na,Noor Jehan,['bollywood'],0.502,0.0777,4,-16.436,0,0.23,0.994,0.925,0.099,0.819,142.242,180957,4,4,Rap / Spoken
0HCAYFizTCH1DhJenQSKTh,Koi Humnafas Nahin,Munni Begum,"['ghazal', 'sufi']",0.543,0.617,2,-8.323,1,0.0427,0.355,3.26e-05,0.293,0.69,87.504,371623,4,2,Instrumental Calm
0HEckRWFSknIupbGzavk5d,Hundred,Khalid,[],0.772,0.483,6,-10.06,0,0.0564,0.0521,0.000375,0.377,0.479,120.005,277080,4,2,Instrumental Calm
0HOGKy2amzHdsKMvIj43C0,Kaanton Ki Chubhan Payi,Jagjit Singh,['bollywood'],0.426,0.223,7,-14.725,1,0.0327,0.969,0.972,0.105,0.447,141.883,366000,4,4,Rap / Spoken
0HTb4JfMtMkMYUtyd19In3,Baari,Bilal Saeed,['sufi'],0.658,0.539,3,-7.043,1,0.0433,0.857,1.45e-06,0.0999,0.461,80.088,235297,4,1,Dance Party
0HZdX1HF9D3wOjpMETaQs6,Chupke Chupke Raat Din,Ghulam Ali,['bollywood'],0.37,0.441,10,-13.388,0,0.105,0.743,0.00114,0.707,0.707,149.447,696506,3,3,Acoustic Chill
0Hgqglypzt6Qs5Duqskcqs,Heaven,Khalid,[],0.42,0.479,8,-8.881,1,0.0374,0.613,0.663,0.0679,0.11,116.989,213027,4,4,Rap / Spoken
0HnxNR1uJjW5jos9zHhLZK,Hikbhar Lagali Devar,Radhe Shyam Rasiya,['pop'],0.555,0.564,8,-7.001,1,0.0963,0.855,2.95e-06,0.618,0.849,134.166,311434,1,0,Energetic Happy
0Hujh8QUO6r02EFIaYejW9,Ibne Haider Tou Khuda Ka Raaz Hai,Nusrat Fateh Ali Khan,['qawwali'],0.371,0.816,2,-10.536,0,0.257,0.496,1.15e-05,0.66,0.613,111.431,1357979,4,3,Acoustic Chill
0INehbMZOFPnaPBAjK97i3,I'll Be Fine,Juice WRLD,[],0.523,0.678,8,-6.071,1,0.0692,0.000616,0.0,0.142,0.277,159.909,244194,4,2,Instrumental Calm
0IZq1oVO554EU1zPoiZlk4,Chauraha (Original Score),Aima Baig,['sufi'],0.487,0.504,3,-6.738,1,0.0292,0.817,0.0,0.0941,0.32,90.065,269425,4,1,Dance Party
0Ij0QzAnq64TQcb2r2Iuyx,Aa Gaye Kamli Wale Nabi Aa Gaye,Rahat Fateh Ali Khan,['qawwali'],0.547,0.809,6,-6.308,1,0.0533,0.204,0.0,0.378,0.878,115.442,627853,4,0,Energetic Happy
0ImzNEjzbcSDdE4fdovJqY,"Intha Siripinay (From ""Naam Iruvar Namakku Iruvar"")",Hariharan,['ghazal'],0.67,0.405,6,-15.333,0,0.035,0.00374,0.000267,0.093,0.467,145.077,340663,4,2,Instrumental Calm
0Ir1Nefkvp0SIERtrGb6X1,Kidda Sona Tera Darbar,Jaspinder Narula,['bollywood'],0.573,0.796,7,-11.338,1,0.0741,0.535,0.000127,0.284,0.884,81.698,397907,4,0,Energetic Happy
0J3GVEBsQ4T0f4WlhwwXMp,Sun We Bilori Akh Waliya,Noor Jehan,['ghazal'],0.626,0.683,6,-8.033,1,0.0973,0.925,0.488,0.0963,0.902,110.558,253933,4,4,Rap / Spoken
0J3RGgX7QpGX78Y7ST3zHY,Aa Chala Ho Pardeshia,Begum Akhtar,['bollywood'],0.285,0.142,4,-16.021,1,0.0964,0.994,0.908,0.298,0.209,63.396,198385,3,4,Rap / Spoken
0J7IzDCGKi9vSEybA7tYTq,Haq Ali Ali Maula Ali Ali,Nusrat Fateh Ali Khan,['qawwali'],0.477,0.39,6,-13.803,1,0.315,0.795,0.00414,0.112,0.785,90.711,1721467,4,3,Acoustic Chill
0JBYhIlSwrMTu5y8Jxr6wW,Pyar Ke Geet - Title Music,Shubha Mudgal,['sufi'],0.659,0.437,1,-12.689,1,0.0487,0.101,2.42e-06,0.107,0.35,86.995,361467,4,2,Instrumental Calm
0JKDe6uEMK3p6YOQip3QvB,Hass K Kude - Jhankar Beats,Diljit Dosanjh,['bollywood'],0.609,0.883,1,-7.99,0,0.207,0.144,0.0,0.121,0.899,82.89,143110,4,2,Instrumental Calm
0JSl7aYxbe5ES3oJZyZ9Nk,Nami Danam Che Manzil,Nusrat Fateh Ali Khan,['sufi'],0.475,0.496,1,-15.252,1,0.0752,0.215,0.00155,0.47,0.752,113.434,1241017,4,3,Acoustic Chill
0JSnJ84baRIBQie6qqwHxu,Rang Dala Mere Khwaja Ne - Islamic,Rais Anis Sabri,['qawwali'],0.546,0.53,1,-14.065,1,0.123,0.454,0.000467,0.296,0.826,113.868,748932,4,3,Acoustic Chill
0JV0VFAmiaV6iZZhDJ3Rc9,Alvida - Remix,Kailash Kher,['sufi'],0.592,0.88,3,-6.873,0,0.0298,0.0826,0.321,0.0614,0.801,130.001,260168,4,2,Instrumental Calm
0JVgH7y92S1yNqyDcfNCVD,Koi Aap Sa Dekha Nai Ya Mohammad - Naat,Nusrat Fateh Ali Khan,['qawwali'],0.504,0.743,6,-9.404,1,0.123,0.215,0.000127,0.83,0.454,109.073,1267480,4,3,Acoustic Chill
0JXQraexuPTAhUuREe4Hby,Revan / Nergis Bakış,Mustafa Demirci,['sufi'],0.538,0.294,4,-14.312,0,0.0402,0.917,0.605,0.126,0.336,132.757,395208,4,4,Rap / Spoken
0JaVdpmiex2EP7bBzyKVTa,November 18th,Drake,[],0.749,0.476,11,-11.147,0,0.507,0.579,0.0,0.1,0.534,71.937,188189,4,2,Instrumental Calm
0KAt4Sf9sPMZPk4SvLKLWb,Ni Saiyon Asi Naina,Wadali Brothers,['qawwali'],0.416,0.697,8,-7.976,1,0.0954,0.696,0.0,0.264,0.444,140.45,536667,4,0,Energetic Happy
0KLqCvGwOsbO3PsF2GvjSf,Saanson Se Saansen,Babul Supriyo,['bollywood'],0.57,0.655,7,-7.319,0,0.0352,0.00591,3.85e-05,0.0977,0.114,171.987,353000,4,2,Instrumental Calm
0KNxNrsdFtX0LZQowtNEMc,Nacher Putul Ami Nachte Jani,Runa Laila,['bollywood'],0.607,0.781,10,-5.283,0,0.235,0.787,3.01e-06,0.0599,0.814,136.251,204207,4,2,Instrumental Calm
0KRx0gmg7HbXcan2Sz5XZp,"Don't Forget - Remix (From ""Deltarune"")",Sentinus,['pop'],0.544,0.524,7,-8.99,0,0.0739,0.0424,0.583,0.0548,0.359,159.894,130831,4,4,Rap / Spoken
0KbOr8tMUb6lKoNV3uc9ur,Kitne Yug Bite Daliton Ke,Chhote Majid Shola,['qawwali'],0.553,0.855,6,-4.991,1,0.0455,0.153,0.0,0.0863,0.771,149.884,523066,4,0,Energetic Happy
0KhTIX2IEdxXXzMpnIMQzX,"Dhat Teri Ki (From ""Gori Tere Pyaar Mein"") - 120 BPM",Vishal-Shekhar,['bollywood'],0.847,0.711,0,-7.61,0,0.0617,0.115,0.0,0.155,0.932,120.137,174960,4,2,Instrumental Calm
0Km7MMPOwqxNEWjHQwtoj1,Deseo carnal,Alaska Y Dinarama,['pop'],0.518,0.622,9,-5.374,0,0.0287,0.308,0.021,0.0734,0.29,121.856,228893,4,2,Instrumental Calm
0KrSb3pITHqrHd37nWgQZK,Pothi 21 Va Adhaya,Anuradha Paudwal,"['ghazal', 'bollywood']",0.756,0.255,2,-14.506,1,0.0655,0.812,0.0,0.0697,0.646,81.981,3025234,4,3,Acoustic Chill
0LHMZ799Ew0tOw2sot3Dog,Marne Ki Duaen Kiyon,Habib Wali Muhammad,['ghazal'],0.453,0.67,11,-5.611,1,0.0507,0.98,0.0,0.543,0.826,129.771,282572,1,0,Energetic Happy
0LKUWsOAfNJLSUPRGMwpow,Mere Rashq E Qamar - Remix,Nusrat Fateh Ali Khan,['qawwali'],0.759,0.788,5,-7.012,0,0.179,0.0476,0.00139,0.722,0.484,104.991,284541,4,2,Instrumental Calm
0LMgOEJZ5KmNmqcYv22bpJ,Room For 2,Dua Lipa,[],0.536,0.488,9,-5.752,1,0.0354,0.396,1.44e-05,0.133,0.382,75.761,208689,4,2,Instrumental Calm
0LNjcShyokSftNZID8TekZ,Rang,Fareed Ayaz Abu Muhammad Qawwal,['qawwali'],0.542,0.408,6,-13.488,1,0.0726,0.723,0.0,0.45,0.731,109.619,745707,4,1,Dance Party
0LV9KoeGQq9NmRMBdm17xw,Kaalavendhare,Shankar Shambhu Qawwal,['qawwali'],0.572,0.379,2,-11.603,1,0.0323,0.634,0.0,0.25,0.474,145.815,392307,5,1,Dance Party
0LXtqm04YAqN1uvKUAH1gV,Te Agas Ke Ban Ja,Sonu Nigam,['bollywood'],0.509,0.687,5,-7.862,1,0.0406,0.705,1.43e-05,0.599,0.698,97.5,341603,4,0,Energetic Happy
0LZTjk3Ogz9y4lnLOMlf6S,Original Don - Flosstradamus Remix,Major Lazer,[],0.786,0.984,7,-3.517,1,0.101,0.0473,0.387,0.517,0.578,135.039,234380,4,2,Instrumental Calm
0Lc5j3B3uWzs2GzkbQJXPW,Tu Rehne Wali Mehlon Ki,Shahid Ali Khan,['qawwali'],0.517,0.84,8,-5.563,1,0.0411,0.442,1.63e-05,0.304,0.784,96.693,623786,4,0,Energetic Happy
0LjZWjC39eBI2vRLko11u3,Ban Ki Sawali Aya Hoon,Nusrat Fateh Ali Khan,['qawwali'],0.502,0.884,8,-7.771,1,0.135,0.0995,0.0,0.325,0.82,99.915,953010,4,0,Energetic Happy
0M0L8lVnizdrtIMthsMMNj,Maangi Hai Humne Duayen,Ashok Khosla,['ghazal'],0.286,0.621,4,-8.218,0,0.0412,0.599,0.0,0.361,0.581,157.434,230387,3,0,Energetic Happy
0M9jGrbENnHQiNoQE8QjpJ,Odhani Odhali (Instrumental),Anu Malik,['bollywood'],0.439,0.58,2,-8.221,0,0.0327,0.511,0.000332,0.0917,0.556,175.968,326331,4,0,Energetic Happy
0MFdPneORsAeu1ZEYgJUJz,Shakalakka Baby,Vasundhara Das,['bollywood'],0.793,0.725,11,-8.443,0,0.178,0.00475,5.35e-06,0.0707,0.803,157.974,338480,4,2,Instrumental Calm
0MMkcAFffd1HMMyLolVabp,Hasde Luteray Aethe,Masood Rana,['ghazal'],0.614,0.317,4,-13.873,1,0.0472,0.992,0.791,0.0723,0.876,136.134,202850,4,4,Rap / Spoken
0MahfuLldWUwFQdtGuUJE5,Shree Ram Katha Ram Siya Ram Siya Ram Jai Jai Ram,Manoj Mishra,['sufi'],0.514,0.532,6,-8.414,1,0.588,0.599,0.0,0.267,0.453,72.898,2150146,3,3,Acoustic Chill
0MnOjed0jRmIMDdSIpBM7G,"Dil Chori Sada Ho Gaya (From ""Chorni"")",Hans Raj Hans,['sufi'],0.803,0.757,1,-12.109,0,0.198,0.559,0.0,0.365,0.812,99.894,299693,4,2,Instrumental Calm
0MrRAUcB8AZiB9ue2VOBYe,Sugar Wraith,Post Malone,[],0.6,0.767,5,-4.232,0,0.0868,0.26,0.0,0.0979,0.291,164.079,228147,4,2,Instrumental Calm
0MvaEpCcBJFrm56hwzBlyI,Kisi Ki Yaad,Ram Shankar,['bollywood'],0.643,0.703,4,-11.599,1,0.0638,0.316,0.0,0.0499,0.933,164.904,348147,3,2,Instrumental Calm
0MwjadbOQcggJJJLB4eDTm,Dekha Jo Aaeena,Jagjit Singh,"['ghazal', 'bollywood']",0.376,0.635,6,-8.789,0,0.165,0.972,0.46,0.639,0.839,128.795,586240,3,4,Rap / Spoken
0MxZqRxjv6OJSgYX8Pl5y1,Main Pyar Banu Tera Dilbar,Anuradha Paudwal,['ghazal'],0.511,0.613,2,-8.605,1,0.0305,0.683,0.000392,0.628,0.72,107.011,319960,4,0,Energetic Happy
0N1TMUVpg8ZPB9IhsnEPfn,Chale Aaye Re Ham To Chale Aaye,Lata Mangeshkar,['bollywood'],0.36,0.534,7,-10.424,1,0.037,0.952,0.000551,0.228,0.768,81.121,254973,4,1,Dance Party
0NBLXTCa9J2rACJjba6ofA,Main Hoon Ek Bansuri,Alka Yagnik,['bollywood'],0.647,0.761,4,-8.441,0,0.103,0.508,6.52e-05,0.231,0.935,123.853,315627,4,2,Instrumental Calm
0NVG9HfxO3iTHiftSTqVOE,"Vachaadayyo Saami (From ""Bharat Ane Nenu"")",Kailash Kher,['sufi'],0.747,0.906,10,-4.6,0,0.264,0.658,0.00186,0.157,0.799,142.941,325218,4,2,Instrumental Calm
0NX61GJySzbVqt396kt1jS,Aj Tik Poso,Atta Ullah Khan Esakhelvi,['ghazal'],0.297,0.393,1,-16.479,0,0.0483,0.247,3.08e-06,0.0949,0.755,187.1,733413,4,1,Dance Party
0NmMq4zzW4srde3Be0Eqzo,Naav Chali Re (From Pyaari Tarawali the True Story),Kavita Seth,['sufi'],0.491,0.544,11,-3.543,1,0.0282,0.493,8.62e-06,0.1,0.306,112.811,188416,1,2,Instrumental Calm
